sex,destcode,origincode,Y1960,Y1970,Y1980,Y1990,Y2000
Male,YEM,SLB,0,0,0,0,0
Male,YEM,SOM,0,0,0,0,0
Male,YEM,ZAF,2,2,2,1,1
Male,YEM,ESP,2,2,2,1,1
Male,YEM,LKA,4,3,2,2,2
Male,YEM,KNA,2,2,1,1,0
Male,YEM,LCA,0,0,0,0,0
Male,YEM,VCT,4,3,2,2,2
Male,YEM,SDN,42,36,29,24,19
Male,YEM,SUR,0,0,0,0,0
Male,YEM,SWZ,0,0,0,0,0
Male,YEM,SWE,8,7,6,5,4
Male,YEM,CHE,30,25,20,17,13
Male,YEM,SYR,8541,7306,5901,4767,3850
Male,YEM,TWN,20,17,14,11,9
Male,YEM,TJK,416,356,288,232,188
Male,YEM,TZA,2,2,1,1,0
Male,YEM,THA,14,12,9,8,6
Male,YEM,TLS,0,0,0,0,0
Male,YEM,TGO,0,0,0,0,0
Male,YEM,TKL,0,0,0,0,0
Male,YEM,TON,7,6,5,4,3
Male,YEM,TTO,0,0,0,0,0
Male,YEM,TUN,13,11,9,7,6
Male,YEM,TUR,8642,7393,5971,4823,3896
Male,YEM,TKM,3170,2712,2190,1769,1429
Male,YEM,TCA,0,0,0,0,0
Male,YEM,TUV,0,0,0,0,0
Male,YEM,UGA,0,0,0,0,0
Male,YEM,UKR,107,91,74,60,48
Male,YEM,ARE,1361,1164,940,760,614
Male,YEM,GBR,79,68,55,44,36
Male,YEM,USA,1320,1129,912,737,595
Male,YEM,URY,2,2,1,1,0
Male,YEM,UZB,12327,10544,8517,6880,5557
Male,YEM,VUT,0,0,0,0,0
Male,YEM,VEN,2,2,1,1,0
Male,YEM,VNM,3,3,2,2,1
Male,YEM,VIR,0,0,0,0,0
Male,YEM,VGB,2,2,1,1,0
Male,YEM,WLF,0,0,0,0,0
Male,YEM,PSE,597,511,413,333,269
Male,YEM,YEM,0,0,0,0,0
Male,YEM,ZMB,0,0,0,0,0
Male,YEM,ZWE,0,0,0,0,0
Male,ZMB,AFG,0,0,1,0,0
Male,ZMB,DZA,3,3,134,0,0
Male,ZMB,AUS,35,39,708,174,218
Male,ZMB,AUT,11,13,75,7,9
Male,ZMB,AZE,2,3,19,0,1
Male,ZMB,BLR,0,0,2,0,0
Male,ZMB,BLZ,0,0,0,0,0
Male,ZMB,BEN,0,0,9,0,0
Male,ZMB,ALB,0,0,3,0,0
Male,ZMB,ASM,0,0,0,0,0
Male,ZMB,AND,0,0,0,0,0
Male,ZMB,AGO,10527,11758,13216,16658,20897
Male,ZMB,AIA,0,0,0,0,0
Male,ZMB,ATG,0,0,0,0,0
Male,ZMB,ARG,0,0,162,0,0
Male,ZMB,ARM,2,2,12,0,0
Male,ZMB,ABW,0,0,0,0,0
Male,ZMB,BHS,0,0,0,0,0
Male,ZMB,BHR,0,0,3,0,0
Male,ZMB,BGD,7,8,52,3,3
Male,ZMB,BRB,0,0,1,0,0
Male,ZMB,BEL,14,16,96,9,11
Male,ZMB,BMU,0,0,3,0,0
Male,ZMB,BTN,0,0,0,0,0
Male,ZMB,BOL,0,0,4,0,0
Male,ZMB,BIH,0,0,6,130,162
Male,ZMB,BWA,136,151,16419,576,723
Male,ZMB,BRA,0,0,143,0,0
Male,ZMB,BRN,0,0,0,0,0
Male,ZMB,BGR,2,2,14,1,2
Male,ZMB,BFA,0,0,624,0,0
Male,ZMB,BDI,0,0,13,0,0
Male,ZMB,KHM,0,0,0,0,0
Male,ZMB,CMR,7,8,2,0,0
Male,ZMB,CAN,128,143,398,218,274
Male,ZMB,CPV,3,3,334,0,0
Male,ZMB,CYM,0,0,0,0,0
Male,ZMB,CAF,0,0,0,0,0
Male,ZMB,TCD,0,0,5,0,0
Male,ZMB,CHI,NA,NA,NA,NA,NA
Male,ZMB,CHL,0,0,16,0,0
Male,ZMB,CHN,138,154,554,191,240
Male,ZMB,COL,0,0,13,0,0
Male,ZMB,COM,0,0,4,0,0
Male,ZMB,COD,8614,9610,11686,3537,4436
Male,ZMB,COG,47,52,51,9537,11960
Male,ZMB,COK,0,0,1,0,0
Male,ZMB,CRI,0,0,0,0,0
Male,ZMB,CIV,0,0,53,0,0
Male,ZMB,HRV,6,6,38,864,1080
Male,ZMB,CUB,2,3,30,0,0
Male,ZMB,CYP,11,12,74,7,9
Male,ZMB,CZE,4,5,29,3,3
Male,ZMB,DNK,4,5,30,3,3
Male,ZMB,DJI,0,0,0,0,0
Male,ZMB,DMA,0,0,0,0,0
Male,ZMB,DOM,0,0,2,0,0
Male,ZMB,ECU,0,0,3,0,0
Male,ZMB,EGY,121,135,440,2,2
Male,ZMB,SLV,0,0,2,0,0
Male,ZMB,GNQ,0,0,0,44,55
Male,ZMB,ERI,0,0,3,16,20
Male,ZMB,EST,0,0,2,0,0
Male,ZMB,ETH,1,1,18,87,109
Male,ZMB,FRO,0,0,4,0,0
Male,ZMB,FLK,0,0,0,0,0
Male,ZMB,FJI,0,0,5,0,0
Male,ZMB,FIN,1,2,10,0,1
Male,ZMB,FRA,177,198,928,318,398
Male,ZMB,GUF,0,0,0,0,0
Male,ZMB,PYF,0,0,0,0,0
Male,ZMB,GAB,0,0,0,0,0
Male,ZMB,GMB,0,0,1,0,0
Male,ZMB,GEO,2,2,14,0,0
Male,ZMB,DEU,266,297,727,397,497
Male,ZMB,GHA,308,342,449,1,2
Male,ZMB,GIB,0,0,2,0,0
Male,ZMB,GRC,26,28,169,307,384
Male,ZMB,GRL,0,0,0,0,0
Male,ZMB,GRD,0,0,0,0,0
Male,ZMB,GLP,0,0,4,0,0
Male,ZMB,GUM,0,0,0,0,0
Male,ZMB,GTM,0,0,2,0,0
Male,ZMB,GIN,0,0,16,0,0
Male,ZMB,GNB,0,0,2,0,0
Male,ZMB,GUY,0,0,2,0,0
Male,ZMB,HTI,0,0,1,0,0
Male,ZMB,HND,0,0,0,0,0
Male,ZMB,HKG,5,5,34,2,2
Male,ZMB,HUN,5,6,36,3,4
Male,ZMB,ISL,0,0,7,0,0
Male,ZMB,IND,2414,2695,3599,3746,4697
Male,ZMB,IDN,14,16,110,6,7
Male,ZMB,IRN,2,2,14,0,0
Male,ZMB,IRQ,0,0,3,0,0
Male,ZMB,IRL,23,26,155,15,18
Male,ZMB,IMY,NA,NA,NA,NA,NA
Male,ZMB,ISR,43,48,329,69,87
Male,ZMB,ITA,52,58,345,972,1217
Male,ZMB,JAM,0,0,8,0,0
Male,ZMB,JPN,103,115,104,90,113
Male,ZMB,JOR,0,0,1,0,0
Male,ZMB,KAZ,8,9,62,3,4
Male,ZMB,KEN,250,278,361,614,769
Male,ZMB,KIR,0,0,0,0,0
Male,ZMB,PRK,0,0,3,0,0
Male,ZMB,KOR,4,5,34,2,2
Male,ZMB,KSV,NA,NA,NA,NA,NA
Male,ZMB,KWT,0,0,2,0,0
Male,ZMB,KGZ,0,1,8,0,0
Male,ZMB,LAO,0,0,0,0,0
Male,ZMB,LVA,2,2,11,1,1
Male,ZMB,LBN,11,12,84,4,5
Male,ZMB,LSO,488,545,2066,74,93
Male,ZMB,LBR,0,0,15,0,0
Male,ZMB,LBY,0,0,3,0,0
Male,ZMB,LIE,0,0,0,0,0
Male,ZMB,LTU,14,16,93,9,11
Male,ZMB,LUX,0,0,6,0,0
Male,ZMB,MAC,0,0,5,0,0
Male,ZMB,MKD,0,0,5,108,135
Male,ZMB,MDG,6,7,98,0,1
Male,ZMB,MWI,9439,10513,17379,36120,45256
Male,ZMB,MYS,6,6,44,2,3
Male,ZMB,MDV,0,0,1,0,0
Male,ZMB,MLI,150,167,29,0,0
Male,ZMB,MLT,1,1,7,0,0
Male,ZMB,MHL,0,0,0,0,0
Male,ZMB,MTQ,0,0,3,0,0
Male,ZMB,MRT,0,0,16,0,0
Male,ZMB,MUS,15,16,239,2,3
Male,ZMB,MYT,0,0,0,0,0
Male,ZMB,MEX,0,1,12,0,0
Male,ZMB,FSM,0,0,0,0,0
Male,ZMB,MDA,0,0,2,0,0
Male,ZMB,MCO,0,0,6,0,0
Male,ZMB,MNG,0,0,0,0,0
Male,ZMB,MNE,NA,NA,NA,NA,NA
Male,ZMB,MSR,0,0,0,0,0
Male,ZMB,MAR,0,0,34,0,0
Male,ZMB,MOZ,7852,8767,3021,4911,6163
Male,ZMB,MMR,4,4,27,1,2
Male,ZMB,NAM,1085,1210,874,570,716
Male,ZMB,NRU,0,0,3,0,0
Male,ZMB,NPL,0,0,3,0,0
Male,ZMB,NLD,89,100,592,384,482
Male,ZMB,ANT,30,33,381,0,0
Male,ZMB,NCL,0,0,247,0,0
Male,ZMB,NZL,0,0,247,81,101
Male,ZMB,NIC,0,0,2,0,0
Male,ZMB,NER,0,0,1,0,0
Male,ZMB,NGA,102,114,794,1,2
Male,ZMB,NIU,0,0,2,0,0
Male,ZMB,NFK,0,0,0,0,0
Male,ZMB,MNP,0,0,10,0,0
Male,ZMB,NOR,3,3,18,2,2
Male,ZMB,OMN,0,0,0,0,0
Male,ZMB,PAK,26,29,200,10,13
Male,ZMB,PLW,0,0,0,0,0
Male,ZMB,PAN,0,0,1,0,0
Male,ZMB,PNG,0,0,6,0,0
Male,ZMB,PRY,0,0,3,0,0
Male,ZMB,PER,0,0,4,0,0
Male,ZMB,PHL,4,5,31,2,2
Male,ZMB,POL,18,20,120,402,504
Male,ZMB,PRT,114,127,752,475,595
Male,ZMB,PRI,0,0,2,0,0
Male,ZMB,QAT,0,0,0,0,0
Male,ZMB,zzz,NA,NA,NA,NA,NA
Male,ZMB,REU,0,0,2,0,0
Male,ZMB,ROM,2,2,12,1,1
Male,ZMB,RUS,6,7,39,4,5
Male,ZMB,RWA,0,0,13,0,0
Male,ZMB,SHN,0,1,3,0,0
Male,ZMB,SPM,0,0,0,0,0
Male,ZMB,WSM,0,0,2,0,0
Male,ZMB,SMR,0,0,0,0,0
Male,ZMB,STP,2,2,6,0,0
Male,ZMB,SAU,2,2,13,0,0
Male,ZMB,SEN,90,100,140,0,0
Male,ZMB,SRB,NA,NA,NA,NA,NA
Male,ZMB,SCG,2,3,16,386,482
Male,ZMB,SYC,0,0,5,33,42
Male,ZMB,SLE,0,0,20,0,0
Male,ZMB,SGP,3,3,24,1,1
Male,ZMB,SVK,0,1,6,0,0
Male,ZMB,SVN,0,0,2,39,49
Male,ZMB,SLB,0,0,0,0,0
Male,ZMB,SOM,1,1,20,0,0
Male,ZMB,ZAF,1410,1574,405,5978,7501
Male,ZMB,ESP,3,4,23,2,3
Male,ZMB,LKA,6,6,44,2,3
Male,ZMB,KNA,0,0,1,0,0
Male,ZMB,LCA,0,0,0,0,0
Male,ZMB,VCT,0,0,0,0,0
Male,ZMB,SDN,1,1,52,0,0
Male,ZMB,SUR,0,0,1,0,0
Male,ZMB,SWZ,112,125,466,16,21
Male,ZMB,SWE,3,3,19,351,440
Male,ZMB,CHE,11,12,73,7,9
Male,ZMB,SYR,1,1,8,0,0
Male,ZMB,TWN,30,34,229,12,15
Male,ZMB,TJK,0,0,6,0,0
Male,ZMB,TZA,3661,4082,9025,15995,20047
Male,ZMB,THA,2,3,18,0,1
Male,ZMB,TLS,0,0,0,0,0
Male,ZMB,TGO,0,0,9,0,0
Male,ZMB,TKL,0,0,0,0,0
Male,ZMB,TON,0,0,0,0,0
Male,ZMB,TTO,0,0,1,0,0
Male,ZMB,TUN,0,0,18,118,148
Male,ZMB,TUR,11,12,82,4,5
Male,ZMB,TKM,0,0,5,0,0
Male,ZMB,TCA,0,0,0,0,0
Male,ZMB,TUV,0,0,0,0,0
Male,ZMB,UGA,193,215,53,150,188
Male,ZMB,UKR,5,5,31,3,4
Male,ZMB,ARE,0,0,4,0,0
Male,ZMB,GBR,1618,1804,4383,12621,15829
Male,ZMB,USA,291,325,962,382,479
Male,ZMB,URY,0,0,11,0,0
Male,ZMB,UZB,3,3,21,1,1
Male,ZMB,VUT,0,0,0,0,0
Male,ZMB,VEN,0,0,7,0,0
Male,ZMB,VNM,3,3,19,0,1
Male,ZMB,VIR,0,0,0,0,0
Male,ZMB,VGB,0,0,1,0,0
Male,ZMB,WLF,0,0,0,0,0
Male,ZMB,PSE,0,0,2,0,0
Male,ZMB,YEM,0,0,2,0,0
Male,ZMB,ZMB,0,0,0,0,0
Male,ZMB,ZWE,15053,16808,24749,34610,43423
Male,ZWE,AFG,0,0,0,0,0
Male,ZWE,DZA,260,283,300,318,348
Male,ZWE,AUS,209,227,241,255,278
Male,ZWE,AUT,106,115,122,129,133
Male,ZWE,AZE,9,10,11,12,12
Male,ZWE,BLR,2,2,2,2,2
Male,ZWE,BLZ,0,0,0,0,0
Male,ZWE,BEN,7,8,8,9,10
Male,ZWE,ALB,3,3,3,3,3
Male,ZWE,ASM,0,0,0,0,0
Male,ZWE,AND,0,0,0,0,0
Male,ZWE,AGO,22,24,25,26,28
Male,ZWE,AIA,0,0,0,0,0
Male,ZWE,ATG,0,0,0,0,0
Male,ZWE,ARG,24,26,28,29,32
Male,ZWE,ARM,6,6,7,7,7
Male,ZWE,ABW,0,0,0,0,0
Male,ZWE,BHS,0,0,0,0,0
Male,ZWE,BHR,1,2,2,2,2
Male,ZWE,BGD,22,24,26,27,28
Male,ZWE,BRB,0,0,0,0,0
Male,ZWE,BEL,59,64,68,72,78
Male,ZWE,BMU,0,0,0,0,0
Male,ZWE,BTN,0,0,0,0,0
Male,ZWE,BOL,0,0,0,0,0
Male,ZWE,BIH,7,8,8,9,9
Male,ZWE,BWA,149,162,172,182,199
Male,ZWE,BRA,19,21,22,23,24
Male,ZWE,BRN,0,0,0,0,0
Male,ZWE,BGR,11,12,13,13,14
Male,ZWE,BFA,79,86,92,97,106
Male,ZWE,BDI,77,84,89,95,104
Male,ZWE,KHM,0,0,0,0,0
Male,ZWE,CMR,80,87,92,98,107
Male,ZWE,CAN,169,184,195,207,214
Male,ZWE,CPV,268,292,310,328,360
Male,ZWE,CYM,0,0,0,0,0
Male,ZWE,CAF,4,4,4,5,5
Male,ZWE,TCD,0,0,0,0,0
Male,ZWE,CHI,NA,NA,NA,NA,NA
Male,ZWE,CHL,0,0,0,0,0
Male,ZWE,CHN,70,76,81,86,89
Male,ZWE,COL,0,0,0,0,0
Male,ZWE,COM,21,23,25,26,29
Male,ZWE,COD,86,94,99,105,108
Male,ZWE,COG,1967,2139,2268,2405,2636
Male,ZWE,COK,0,0,0,0,0
Male,ZWE,CRI,0,0,0,0,0
Male,ZWE,CIV,43,46,49,52,57
Male,ZWE,HRV,48,53,56,59,59
Male,ZWE,CUB,0,0,0,0,0
Male,ZWE,CYP,60,65,69,73,77
Male,ZWE,CZE,49,53,57,60,59
Male,ZWE,DNK,93,101,107,113,111
Male,ZWE,DJI,0,0,0,0,0
Male,ZWE,DMA,0,0,0,0,0
Male,ZWE,DOM,0,0,0,0,0
Male,ZWE,ECU,0,0,0,0,0
Male,ZWE,EGY,853,928,984,1043,1144
Male,ZWE,SLV,0,0,0,0,0
Male,ZWE,GNQ,5,5,6,6,7
Male,ZWE,ERI,21,23,24,26,28
Male,ZWE,EST,2,2,2,2,2
Male,ZWE,ETH,115,126,133,141,155
Male,ZWE,FRO,0,0,0,0,0
Male,ZWE,FLK,0,0,0,0,0
Male,ZWE,FJI,0,0,0,0,1
Male,ZWE,FIN,8,8,9,9,10
Male,ZWE,FRA,74,80,85,90,97
Male,ZWE,GUF,0,0,0,0,0
Male,ZWE,PYF,0,0,0,0,0
Male,ZWE,GAB,10,11,11,12,13
Male,ZWE,GMB,0,0,1,1,1
Male,ZWE,GEO,7,8,8,9,9
Male,ZWE,DEU,467,508,538,571,648
Male,ZWE,GHA,361,393,416,441,484
Male,ZWE,GIB,2,2,2,2,2
Male,ZWE,GRC,732,796,844,894,896
Male,ZWE,GRL,0,0,0,0,0
Male,ZWE,GRD,0,0,0,0,0
Male,ZWE,GLP,0,0,0,0,0
Male,ZWE,GUM,0,0,0,0,0
Male,ZWE,GTM,0,0,0,0,0
Male,ZWE,GIN,13,14,15,16,17
Male,ZWE,GNB,1,1,1,1,2
Male,ZWE,GUY,0,0,0,0,0
Male,ZWE,HTI,0,0,0,0,0
Male,ZWE,HND,0,0,0,0,0
Male,ZWE,HKG,15,16,17,18,19
Male,ZWE,HUN,45,49,52,55,54
Male,ZWE,ISL,0,0,0,0,0
Male,ZWE,IND,1149,1250,1325,1405,1496
Male,ZWE,IDN,51,55,59,62,64
Male,ZWE,IRN,6,7,7,8,8
Male,ZWE,IRQ,1,2,2,2,2
Male,ZWE,IRL,228,248,263,279,299
Male,ZWE,IMY,NA,NA,NA,NA,NA
Male,ZWE,ISR,52,57,60,64,65
Male,ZWE,ITA,694,755,801,849,856
Male,ZWE,JAM,0,0,0,0,0
Male,ZWE,JPN,52,57,60,64,65
Male,ZWE,JOR,0,0,0,0,0
Male,ZWE,KAZ,31,34,36,38,39
Male,ZWE,KEN,317,345,366,388,407
Male,ZWE,KIR,0,0,0,0,0
Male,ZWE,PRK,1,1,1,2,2
Male,ZWE,KOR,15,16,17,18,18
Male,ZWE,KSV,NA,NA,NA,NA,NA
Male,ZWE,KWT,0,0,0,1,1
Male,ZWE,KGZ,4,4,4,5,5
Male,ZWE,LAO,0,0,0,0,0
Male,ZWE,LVA,29,31,33,35,37
Male,ZWE,LBN,42,46,48,51,52
Male,ZWE,LSO,23,25,27,28,30
Male,ZWE,LBR,12,13,14,15,16
Male,ZWE,LBY,6,6,6,7,7
Male,ZWE,LIE,0,0,0,0,0
Male,ZWE,LTU,116,127,134,142,143
Male,ZWE,LUX,0,0,0,0,0
Male,ZWE,MAC,12,13,14,15,15
Male,ZWE,MKD,6,7,7,7,7
Male,ZWE,MDG,589,640,679,720,789
Male,ZWE,MWI,102854,111831,118571,125716,112980
Male,ZWE,MYS,22,24,26,27,28
Male,ZWE,MDV,0,0,0,0,0
Male,ZWE,MLI,23,25,27,28,31
Male,ZWE,MLT,5,6,6,7,7
Male,ZWE,MHL,0,0,0,0,0
Male,ZWE,MTQ,0,0,0,0,0
Male,ZWE,MRT,2,2,2,2,3
Male,ZWE,MUS,1398,1520,1611,1709,1873
Male,ZWE,MYT,0,0,0,0,0
Male,ZWE,MEX,0,0,0,0,0
Male,ZWE,FSM,0,0,0,0,0
Male,ZWE,MDA,1,1,2,2,2
Male,ZWE,MCO,0,0,0,0,0
Male,ZWE,MNG,0,0,0,0,0
Male,ZWE,MNE,NA,NA,NA,NA,NA
Male,ZWE,MSR,0,0,0,0,0
Male,ZWE,MAR,67,73,78,82,90
Male,ZWE,MOZ,64561,70195,74426,78911,72741
Male,ZWE,MMR,13,15,16,16,17
Male,ZWE,NAM,102,111,118,125,132
Male,ZWE,NRU,0,0,0,0,0
Male,ZWE,NPL,1,1,1,1,1
Male,ZWE,NLD,568,618,655,695,703
Male,ZWE,ANT,6,6,6,7,7
Male,ZWE,NCL,0,0,0,0,0
Male,ZWE,NZL,150,163,173,184,184
Male,ZWE,NIC,0,0,0,0,0
Male,ZWE,NER,0,0,0,1,1
Male,ZWE,NGA,637,693,735,779,854
Male,ZWE,NIU,0,0,0,0,0
Male,ZWE,NFK,0,0,0,0,0
Male,ZWE,MNP,2,2,2,2,2
Male,ZWE,NOR,25,27,29,30,32
Male,ZWE,OMN,0,0,0,0,0
Male,ZWE,PAK,42,46,49,52,57
Male,ZWE,PLW,0,0,0,0,0
Male,ZWE,PAN,0,0,0,0,0
Male,ZWE,PNG,1,1,1,1,1
Male,ZWE,PRY,0,0,0,0,0
Male,ZWE,PER,0,0,0,0,0
Male,ZWE,PHL,14,16,17,18,18
Male,ZWE,POL,171,186,197,209,227
Male,ZWE,PRT,1532,1666,1766,1873,1826
Male,ZWE,PRI,0,0,0,0,0
Male,ZWE,QAT,0,0,0,0,0
Male,ZWE,zzz,NA,NA,NA,NA,NA
Male,ZWE,REU,12,13,14,15,16
Male,ZWE,ROM,44,48,50,53,54
Male,ZWE,RUS,31,34,36,38,40
Male,ZWE,RWA,77,84,89,95,104
Male,ZWE,SHN,93,101,108,114,125
Male,ZWE,SPM,0,0,0,0,0
Male,ZWE,WSM,0,0,0,0,0
Male,ZWE,SMR,0,0,0,0,0
Male,ZWE,STP,198,215,228,242,265
Male,ZWE,SAU,6,6,6,7,7
Male,ZWE,SEN,113,123,130,138,151
Male,ZWE,SRB,NA,NA,NA,NA,NA
Male,ZWE,SCG,22,24,25,26,26
Male,ZWE,SYC,35,38,41,43,47
Male,ZWE,SLE,16,18,19,20,22
Male,ZWE,SGP,12,13,14,14,15
Male,ZWE,SVK,10,11,12,13,13
Male,ZWE,SVN,2,2,3,3,3
Male,ZWE,SLB,0,0,0,0,0
Male,ZWE,SOM,120,130,138,146,160
Male,ZWE,ZAF,20005,21751,23062,24452,25895
Male,ZWE,ESP,65,71,75,80,77
Male,ZWE,LKA,32,35,37,39,39
Male,ZWE,KNA,0,0,0,0,0
Male,ZWE,LCA,0,0,0,0,0
Male,ZWE,VCT,0,0,0,0,0
Male,ZWE,SDN,101,110,117,124,135
Male,ZWE,SUR,0,0,0,0,0
Male,ZWE,SWZ,46,50,53,56,56
Male,ZWE,SWE,46,50,53,57,63
Male,ZWE,CHE,192,209,221,235,224
Male,ZWE,SYR,4,4,5,5,5
Male,ZWE,TWN,99,108,115,122,124
Male,ZWE,TJK,3,3,3,4,4
Male,ZWE,TZA,125,136,144,153,158
Male,ZWE,THA,8,9,10,10,11
Male,ZWE,TLS,0,0,0,0,0
Male,ZWE,TGO,7,8,9,9,10
Male,ZWE,TKL,0,0,0,0,0
Male,ZWE,TON,0,0,0,0,0
Male,ZWE,TTO,0,0,0,0,0
Male,ZWE,TUN,35,38,41,43,47
Male,ZWE,TUR,43,47,50,53,58
Male,ZWE,TKM,3,3,3,3,3
Male,ZWE,TCA,0,0,0,0,0
Male,ZWE,TUV,0,0,0,0,0
Male,ZWE,UGA,35,38,40,43,45
Male,ZWE,UKR,25,27,29,31,32
Male,ZWE,ARE,2,2,2,2,2
Male,ZWE,GBR,21310,23170,24566,26047,27046
Male,ZWE,USA,375,408,432,458,501
Male,ZWE,URY,0,0,0,0,0
Male,ZWE,UZB,11,11,12,13,13
Male,ZWE,VUT,0,0,0,0,0
Male,ZWE,VEN,0,0,0,0,0
Male,ZWE,VNM,9,10,10,11,11
Male,ZWE,VIR,0,0,0,0,0
Male,ZWE,VGB,0,0,0,0,0
Male,ZWE,WLF,0,0,0,0,0
Male,ZWE,PSE,0,0,1,1,1
Male,ZWE,YEM,0,0,0,0,0
Male,ZWE,ZMB,28198,30659,32506,34465,33014
Male,ZWE,ZWE,0,0,0,0,0
Female,FRA,AFG,1510,22,55,86,844
Female,FRA,DZA,535456,652025,630419,632298,201387
Female,FRA,AUS,15000,1923,1988,852,8385
Female,FRA,AUT,12702,7723,7511,2560,7100
Female,FRA,AZE,193,3,25,11,108
Female,FRA,BLR,401,0,36,82,224
Female,FRA,BLZ,639,26,30,36,357
Female,FRA,BEN,240,4195,2702,275,114
Female,FRA,ALB,16389,17,3,3325,9162
Female,FRA,ASM,0,0,0,0,0
Female,FRA,AND,199,0,565,40,111
Female,FRA,AGO,6578,116,65,7541,3140
Female,FRA,AIA,2,0,0,0,1
Female,FRA,ATG,4,0,0,0,2
Female,FRA,ARG,9117,5292,5476,518,5096
Female,FRA,ARM,1500,22,209,85,838
Female,FRA,ABW,73,3,3,4,41
Female,FRA,BHS,14,0,0,0,8
Female,FRA,BHR,27,0,0,2,15
Female,FRA,BGD,11864,176,433,674,6632
Female,FRA,BRB,2658,109,127,151,1486
Female,FRA,BEL,27125,75156,75585,89130,15164
Female,FRA,BMU,8,0,0,0,5
Female,FRA,BTN,3,0,0,0,2
Female,FRA,BOL,818,0,0,46,457
Female,FRA,BIH,18882,11310,11307,3829,10555
Female,FRA,BWA,39,0,0,45,19
Female,FRA,BRA,7961,7438,4327,452,4450
Female,FRA,BRN,24,0,0,1,14
Female,FRA,BGR,4025,2146,1909,817,2250
Female,FRA,BFA,121,1880,1243,139,58
Female,FRA,BDI,39,0,0,44,18
Female,FRA,KHM,3852,28407,19373,219,2153
Female,FRA,CMR,685,12391,8054,785,327
Female,FRA,CAN,16131,8913,6820,916,9017
Female,FRA,CPV,1752,31,17,2009,836
Female,FRA,CYM,3,0,0,0,2
Female,FRA,CAF,166,3302,2161,191,79
Female,FRA,TCD,114,1845,1751,131,54
Female,FRA,CHI,NA,NA,NA,NA,NA
Female,FRA,CHL,5517,6107,3464,313,3084
Female,FRA,CHN,10870,9253,3780,617,6076
Female,FRA,COL,9083,4310,1775,516,5077
Female,FRA,COM,235,4937,2312,269,112
Female,FRA,COD,1284,11210,3685,1472,613
Female,FRA,COG,651,9154,5642,747,311
Female,FRA,COK,0,0,0,0,0
Female,FRA,CRI,388,16,18,22,217
Female,FRA,CIV,754,15266,8052,864,360
Female,FRA,HRV,4067,2623,2623,824,2273
Female,FRA,CUB,6054,248,288,344,3384
Female,FRA,CYP,14701,15,3,3009,8218
Female,FRA,CZE,111822,6127,6330,22760,62510
Female,FRA,DNK,13654,3315,2090,2759,7633
Female,FRA,DJI,44,0,1342,50,21
Female,FRA,DMA,58,2,3,3,32
Female,FRA,DOM,3608,148,172,205,2017
Female,FRA,ECU,8996,0,0,511,5029
Female,FRA,EGY,2563,8778,8093,2939,1224
Female,FRA,SLV,785,32,37,45,439
Female,FRA,GNQ,182,3,2,209,87
Female,FRA,ERI,101,2,0,116,48
Female,FRA,EST,7448,8,514,1529,4164
Female,FRA,ETH,564,10,6,647,269
Female,FRA,FRO,1350,1,0,272,755
Female,FRA,FLK,3,0,0,0,2
Female,FRA,FJI,11,2,0,0,6
Female,FRA,FIN,40058,2042,1592,8068,22393
Female,FRA,FRA,0,0,0,0,0
Female,FRA,GUF,359,0,0,2,22
Female,FRA,PYF,241,39,3160,14,135
Female,FRA,GAB,198,4095,3037,227,95
Female,FRA,GMB,188,3,2,216,90
Female,FRA,GEO,7810,116,1120,444,4366
Female,FRA,DEU,131715,123810,115287,121136,73631
Female,FRA,GHA,1175,1583,12,1347,561
Female,FRA,GIB,1624,2,0,332,908
Female,FRA,GRC,9166,6454,7549,1846,5124
Female,FRA,GRL,891,37,42,51,498
Female,FRA,GRD,8,0,0,0,5
Female,FRA,GLP,107836,506,44094,1684,15207
Female,FRA,GUM,0,0,0,0,0
Female,FRA,GTM,678,28,32,39,379
Female,FRA,GIN,650,3998,2629,745,310
Female,FRA,GNB,195,3,2,224,93
Female,FRA,GUY,2713,0,4771,154,1517
Female,FRA,HTI,1211,7896,2315,69,677
Female,FRA,HND,617,25,29,35,345
Female,FRA,HKG,12265,181,447,697,6857
Female,FRA,HUN,19063,5373,5659,3873,10656
Female,FRA,ISL,1490,2,0,300,833
Female,FRA,IND,69004,10838,7211,3919,38575
Female,FRA,IDN,20536,1906,752,1166,11480
Female,FRA,IRN,12288,8529,5248,698,6869
Female,FRA,IRQ,6227,1172,1140,354,3481
Female,FRA,IRL,91699,2647,1681,18273,51261
Female,FRA,IMY,NA,NA,NA,NA,NA
Female,FRA,ISR,2491,4014,3340,142,1393
Female,FRA,ITA,120016,263483,290605,401794,67091
Female,FRA,JAM,24769,1013,1176,1407,13847
Female,FRA,JPN,5635,6487,4294,320,3150
Female,FRA,JOR,322,5,12,18,180
Female,FRA,KAZ,2464,37,354,140,1377
Female,FRA,KEN,5315,93,53,6093,2537
Female,FRA,KIR,1,0,0,0,0
Female,FRA,PRK,62,145,2,4,35
Female,FRA,KOR,3281,7712,120,186,1834
Female,FRA,KSV,NA,NA,NA,NA,NA
Female,FRA,KWT,199,3,7,11,111
Female,FRA,KGZ,45,0,6,3,25
Female,FRA,LAO,3193,22011,19341,181,1785
Female,FRA,LVA,6683,7,681,1371,3736
Female,FRA,LBN,5588,15497,8345,317,3124
Female,FRA,LSO,17,0,0,20,8
